Id,Semester,AcademicLevel,Subject,Campus,Title,Instructors,DeliveryMode,InstructionalFormat,Schedule,Units,Capacity,Enrolled,Status,StartDate,EndDate,Co-LocatesWith,Description
COURSE_SECTION_DEFINITION-3-34286,Spring 2021,Undergraduate,Sculpture,TBD,SCULP-4000-1 : Senior Project,Brian Conley,Online,Thesis,"Mon 5:00-06:55PM, Online - FA-10",3,8,0,Open,2021-01-25,2021-05-09,PRINT-4360-1: Senior Project | COMAR-4080-3: Senior Thesis | TEXTL-4040-1: Senior Project: Building a Body of Work | INDIV-4000-1: Senior Project,"Senior Project courses in the Fine Arts division are the culmination of each student’s individual course of study. Seniors will concentrate on developing a body of work for their senior show, as well as the pertinent issues relating to professional practices. Students will work one-on-one with faculty and as a class to create and fully realize an ambitious and well articulated public presentation of their work and concepts. We will look critically at your independent research and studio practice, exploring ways to deepen your engagement, connections to your field and further define your relationship to ongoing contemporary dialogues. First semester seniors prepare proposals for their senior exhibitions and second semester students mount their exhibitions and deliver a formal presentation of their work. Professional practices such as resume building, writing artist statements and project proposals, applying for grants and residences, jobs, public projects or graduate school; documentation of work; locating commercial, independent and alternative venues and formats for exhibition or sales; giving artist talks; community building and more will be discussed. Students will define individual opportunities and set goals for their lives outside CCA and in the wider arts community.Online course sections will be delivered with both asynchronous and synchronous components as outlined in the course syllabus. Required online synchronous meeting times are listed as the meeting pattern for this course section. ​"
COURSE_SECTION_DEFINITION-3-34466,Spring 2021,Undergraduate,Sculpture,TBD,SCULP-4000-2 : Senior Project,Deborah Valoma,Online,Thesis,"Thu 12:00-01:55PM, Online - FA-12",3,8,1,Open,2021-01-25,2021-05-09,COMAR-4080-4: Senior Thesis | INDIV-4000-2: Senior Project | TEXTL-4040-2: Senior Project: Building a Body of Work | PRINT-4360-2: Senior Project,"Senior Project courses in the Fine Arts division are the culmination of each student’s individual course of study. Seniors will concentrate on developing a body of work for their senior show, as well as the pertinent issues relating to professional practices. Students will work one-on-one with faculty and as a class to create and fully realize an ambitious and well articulated public presentation of their work and concepts. We will look critically at your independent research and studio practice, exploring ways to deepen your engagement, connections to your field and further define your relationship to ongoing contemporary dialogues. First semester seniors prepare proposals for their senior exhibitions and second semester students mount their exhibitions and deliver a formal presentation of their work. Professional practices such as resume building, writing artist statements and project proposals, applying for grants and residences, jobs, public projects or graduate school; documentation of work; locating commercial, independent and alternative venues and formats for exhibition or sales; giving artist talks; community building and more will be discussed. Students will define individual opportunities and set goals for their lives outside CCA and in the wider arts community.Online course sections will be delivered with both asynchronous and synchronous components as outlined in the course syllabus. Required online synchronous meeting times are listed as the meeting pattern for this course section. "
COURSE_SECTION_DEFINITION-3-34476,Spring 2021,Undergraduate,Sculpture,TBD,SCULP-4000-3 : Senior Project,Taro Hattori,Online,Thesis,"Mon 5:00-06:55PM, Online - FA-13",3,8,0,Open,2021-01-25,2021-05-09,TEXTL-4040-3: Senior Project: Building a Body of Work | INDIV-4000-3: Senior Project | PRINT-4360-3: Senior Project | COMAR-4080-6: Senior Thesis,"Senior Project courses in the Fine Arts division are the culmination of each student’s individual course of study. Seniors will concentrate on developing a body of work for their senior show, as well as the pertinent issues relating to professional practices. Students will work one-on-one with faculty and as a class to create and fully realize an ambitious and well articulated public presentation of their work and concepts. We will look critically at your independent research and studio practice, exploring ways to deepen your engagement, connections to your field and further define your relationship to ongoing contemporary dialogues. First semester seniors prepare proposals for their senior exhibitions and second semester students mount their exhibitions and deliver a formal presentation of their work. Professional practices such as resume building, writing artist statements and project proposals, applying for grants and residences, jobs, public projects or graduate school; documentation of work; locating commercial, independent and alternative venues and formats for exhibition or sales; giving artist talks; community building and more will be discussed. Students will define individual opportunities and set goals for their lives outside CCA and in the wider arts community.Online course sections will be delivered with both asynchronous and synchronous components as outlined in the course syllabus. Required online synchronous meeting times are listed as the meeting pattern for this course section. "
COURSE_SECTION_DEFINITION-3-34796,Fall 2020,Undergraduate,Sculpture,TBD,SCULP-4000-4 : Senior Project,Aaron Gach,Online,Thesis,"Mon 4:00-07:00PM, Online - FA-11",3,8,2,Open,2020-09-02,2020-12-15,COMAR-4080-10: Senior Project | INDIV-4000-5: Senior Project | PRINT-4360-4: Senior Project | TEXTL-4040-4: Senior Project: Building a Body of Work,"Senior Project courses in the Fine Arts division are the culmination of each student’s individual course of study. Seniors will concentrate on developing a body of work for their senior show, as well as the pertinent issues relating to professional practices. Students will work one-on-one with faculty and as a class to create and fully realize an ambitious and well articulated public presentation of their work and concepts. We will look critically at your independent research and studio practice, exploring ways to deepen your engagement, connections to your field and further define your relationship to ongoing contemporary dialogues. First semester seniors prepare proposals for their senior exhibitions and second semester students mount their exhibitions and deliver a formal presentation of their work. Professional practices such as resume building, writing artist statements and project proposals, applying for grants and residences, jobs, public projects or graduate school; documentation of work; locating commercial, independent and alternative venues and formats for exhibition or sales; giving artist talks; community building and more will be discussed. Students will define individual opportunities and set goals for their lives outside CCA and in the wider arts community."
COURSE_SECTION_DEFINITION-3-34801,Fall 2020,Undergraduate,Sculpture,TBD,SCULP-4000-5 : Senior Project,Brian Conley,Online,Thesis,"Wed 4:00-07:00PM, Online - FA-4",3,8,1,Open,2020-09-02,2020-12-15,COMAR-4080-11: Senior Project | INDIV-4000-6: Senior Project | PRINT-4360-5: Senior Project | TEXTL-4040-5: Senior Project: Building a Body of Work,"Senior Project courses in the Fine Arts division are the culmination of each student’s individual course of study. Seniors will concentrate on developing a body of work for their senior show, as well as the pertinent issues relating to professional practices. Students will work one-on-one with faculty and as a class to create and fully realize an ambitious and well articulated public presentation of their work and concepts. We will look critically at your independent research and studio practice, exploring ways to deepen your engagement, connections to your field and further define your relationship to ongoing contemporary dialogues. First semester seniors prepare proposals for their senior exhibitions and second semester students mount their exhibitions and deliver a formal presentation of their work. Professional practices such as resume building, writing artist statements and project proposals, applying for grants and residences, jobs, public projects or graduate school; documentation of work; locating commercial, independent and alternative venues and formats for exhibition or sales; giving artist talks; community building and more will be discussed. Students will define individual opportunities and set goals for their lives outside CCA and in the wider arts community."
COURSE_SECTION_DEFINITION-3-34890,Fall 2020,Undergraduate,Sculpture,TBD,SCULP-4000-7 : Senior Project,Arthur Gonzalez,Online,Thesis,"Mon/Thu 4:00-07:00PM, Online - FA-6",3,15,4,Closed,2020-09-02,2020-12-15,COMAR-4080-13: Junior Tutorial/Senior Thesis | INDIV-4000-8: Senior Project | PRINT-4360-7: Senior Project | CERAM-4000-3: Junior/ Senior Project | GLASS-4000-3: Senior Project,"Senior Project courses in the Fine Arts division are the culmination of each student’s individual course of study. Seniors will concentrate on developing a body of work for their senior show, as well as the pertinent issues relating to professional practices. Students will work one-on-one with faculty and as a class to create and fully realize an ambitious and well articulated public presentation of their work and concepts. We will look critically at your independent research and studio practice, exploring ways to deepen your engagement, connections to your field and further define your relationship to ongoing contemporary dialogues. First semester seniors prepare proposals for their senior exhibitions and second semester students mount their exhibitions and deliver a formal presentation of their work. Professional practices such as resume building, writing artist statements and project proposals, applying for grants and residences, jobs, public projects or graduate school; documentation of work; locating commercial, independent and alternative venues and formats for exhibition or sales; giving artist talks; community building and more will be discussed. Students will define individual opportunities and set goals for their lives outside CCA and in the wider arts community."
COURSE_SECTION_DEFINITION-3-34287,Spring 2021,Undergraduate,Social Science and History,TBD,SSHIS-2000-1 : American Politics,Maxwell Leung,Online,Seminar,Tue 6:30-07:55PM,3,18,0,Open,2021-01-25,2021-05-09,,"This course offers a solid overview of the American political system beginning with studying its foundation and its development over time. The course will analyze the increasingly important role of campaign financing, social media, and other modes of representation in elections in contemporary American politics and how civil society as well as political units such as interest groups, political parties, political action committees (PACs), super PACs, and the media influence the policy making process. The course will introduce how Congress, the Presidency, and the Supreme Court operate, both in theory and in practice, and how they work for, and sometimes fail, the interests of the nation. Through various pedagogical tools, students learn to think analytically and systematically about American politics, and the importance of the study of American government. This course has two secondary objectives. First, the course reviews the contours of democracy in contemporary political and civic life and asks these questions: What facilitates democratic life? What is civil discourse and its engagement? How do we attend to questions of identity and difference (e.g., gender, class, race, gender identity and expression, religious affiliation, etc.) in democratic practices? How do we address systemic and structural inequalities such as racism, sexism, homophobia, Islamophobia, anti-Semitism, for example? Is voting all that matters? Does democracy mean majority wins all, all the time? What is the role of dissent in a democratic society? Second, as the semester progresses, you will be required to not only interrogate political discourses, but also be asked to reflect upon your own positions and how to situate it in the broader context of local, national, and international discourses. In other words, this course compels students to ask where are we headed as a nation, what criteria do we use to evaluate a desirable outcome and for whom, and if it is not on a suitable course for yourself and others, then what can we do to change it, if at all?"
COURSE_SECTION_DEFINITION-3-33251,Fall 2020,Undergraduate,Social Science and History,TBD,SSHIS-2000-2 : Cultural Landscapes of the Bay Area,Ann Skartvedt,Online,Seminar,Wed 12:00-03:00PM,3,18,16,Open,2020-09-02,2020-12-15,,"The physical and cultural dimensions of modern cities change constantly as demographics, economies and social practices shift and evolve. As a result, the urban landscape is endlessly re-imagined, redesigned, and rearranged in an ongoing process of urban development. This class will explore the changing physical landscape of the city as an expression of its socio-economic and political context. We will analyze the city by examining how social attitudes, economic conditions, and cultural perspectives have interacted, often in contradictory ways, to shape the processes of growth and development.  Through readings, discussions, lectures, videos, group exercises, project research, and field experiences students will build an understanding of urban cultural landscapes. The class will trace the history of cultural change and social conflict in the Bay Area specifically, as a way to illustrate how cities in general develop as collections of spatial enclaves that are experienced, understood and acted upon differently by various inhabitants and social groups.Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques."
COURSE_SECTION_DEFINITION-3-34632,Summer 2020,Undergraduate,Social Science and History,,SSHIS-2000-2 : Food as Culture (Online),Michael Hunter,Online,Seminar,,3,18,13,Open,2020-06-22,2020-08-07,,"In addition to being necessary for survival, food plays a key role in a number of interdependent systems: water, transportation, politics, economics, labor, gender, and aesthetics, among others. This course uses selected readings, films, class discussions, presentations, and field trips to examine how we produce, distribute, consume, and dispose of food. The Bay Area is an important site of convergence for these systems, particularly the rapidly gentrifying East Bay, which has become both a haven and a battleground for food policy.Together we consider food as a constructor of contemporary culture, spaces, systems, and identity. The course concludes with a conceptual group meal that will allow each student to explore and present their particular perspective on food as culture.Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques."
COURSE_SECTION_DEFINITION-3-34289,Spring 2021,Undergraduate,Social Science and History,TBD,"SSHIS-2000-3 : Migrants, Exiles, Refugees",Lydia Nakashima Degarrod,Online,Seminar,"Tue 9:30-10:55AM, Online - HS-4",3,17,0,Open,2021-01-25,2021-05-09,"DIVSM-3000-14: Migrants, Exiles, Refugees | DIVSM-2000-15: Migrants, Exiles, Refugees","Migrants, Exiles, Refugees: Dislocation and Displacement in the 21st Century The United Nations has reported that the number of displaced people-due to war conflict, persecution, and poverty-- in the world has surpassed 60 million, larger than the populations of many countries of the world. This anthropological course will examine the roots of these forms of forced migration, the new formations of identity, and the emergent concepts of home and belonging."
COURSE_SECTION_DEFINITION-3-33252,Fall 2020,Undergraduate,Social Science and History,TBD,SSHIS-2000-3 : American Politics,Maxwell Leung,Online,Seminar,Tue 7:15-10:15PM,3,18,18,Closed,2020-09-02,2020-12-15,,"Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques.This course is an introduction to the sociological study of contemporary social problems in the United States. The primary goal throughout this course is to develop your &#34;sociological imagination&#34; a term coined by sociologist C. Wright Mills to describe a way in which we can better understand ourselves and the world around us. It is through this understanding that we can begin to unravel how our individual lives are rooted in larger social realities, demonstrating how our individual circumstances are inextricably linked to social structures. In this course, we will examine issues of crime and deviance, social class and stratification, racial, ethnic, and gender inequality, work and family life, media, consumerism, urban decay, corporate crime, poverty, health care, drug wars, and others through sociological perspectives. Students should gain a better understanding of the structure of society, how we have perceived &#34;social problems&#34; and we have responded accordingly."
COURSE_SECTION_DEFINITION-3-34290,Spring 2021,Undergraduate,Social Science and History,TBD,SSHIS-2000-4 : Dreams and Visions,Lydia Nakashima Degarrod,Online,Seminar,Tue 5:00-06:25PM,3,18,0,Open,2021-01-25,2021-05-09,,"Dreaming is a universal phenomenon that has been treated differently throughout history and across cultures. Drawing from historical, psychological, and anthropological writings we will explore different concepts and theories of dreams, trance and possession through several historical periods and across several cultures. Some of the general questions that we will address are: Are our contemporary views about dreams and visions universal? Is there a universal distinction between dreams, visions and or other hallucinatory types of experience? Has dreaming been historically and cross-culturally viewed as another form of thinking related to the irrational? What is the connection between dreams, visions, trance, and religion? To answer these questions we will examine: the discovery of the unconscious and the birth of psychoanalysis, waking dreams and myth, trance and music, possession and religion, and hallucinogens and shamanism."
COURSE_SECTION_DEFINITION-3-33254,Fall 2020,Undergraduate,Social Science and History,TBD,SSHIS-2000-5 : Heroes + Villains,Amy Sims,Online,Seminar,Tue 12:00-03:00PM,3,18,17,Closed,2020-09-02,2020-12-15,,"Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques.What is a hero? Are heroes still necessary or even possible in contemporary cultures? Why are villains so prevalent? Real life heroes and villains have played a crucial role in the history of nations and civilizations from ancient to contemporary times. Often honored by society but sometimes feared or disdained, heroes (male and female) reflect and shape standards of excellence, provide inspiration, overcome adversity, pursue ideals, lead, and challenge. Villains can question convention and test ideals, and lead and challenge as well. Both heroes and villains can problematize cultural values by pushing boundaries, transgressing, and transcending them. What do the real life heroes and villains of a particular age and place say about that time period and culture? How is a hero different from a leader or role model? Does every age get the heroes it deserves? What qualities or deeds qualify a person for hero status? Have the characteristics of heroes changed over time? Why are villains so transfixing? Is it possible to be simultaneously a hero and a villain? In this course we will study recognized political, intellectual, creative, and social heroes from diverse cultures and historical time periods, select villains, and theories of heroism."
COURSE_SECTION_DEFINITION-3-34296,Spring 2021,Undergraduate,Social Science and History,TBD,SSHIS-2000-5 : Power of Evil: Nazi Germany,Amy Sims,Online,Seminar,Tue 5:00-06:25PM,3,18,0,Open,2021-01-25,2021-05-09,,"Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques."
COURSE_SECTION_DEFINITION-3-34297,Spring 2021,Undergraduate,Social Science and History,TBD,SSHIS-2000-6 : Ecological Imperialism and Post-Colonial Ecologies in the Anthropocene,Eddie Yuen,Online,Seminar,Tue 9:30-10:55AM,3,18,0,Open,2021-01-25,2021-05-09,,"Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques."
COURSE_SECTION_DEFINITION-3-33257,Fall 2020,Undergraduate,Social Science and History,TBD,SSHIS-2000-7 : Design + Culture,Mara Holt Skov,Online,Seminar,Thu 12:00-03:00PM,3,18,17,Open,2020-09-02,2020-12-15,,"Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques.In Design &amp; Culture students analyze of the place of design within the context of creative and material culture, the environment, politics, technology and other contemporary issues. Design &amp; Culture is a seminar class for students of all disciplines who are interested in the deeper meanings and cultural context of design. Students enrich and expand their approach to studio-based practice, heighten their awareness of the impact of cultural forces upon the work of designers, and begin to anticipate future trends. Course material includes the analysis of designed objects, theoretical and popular writings, exercises in making, class discussion, research projects and student and instructor-led presentations."
COURSE_SECTION_DEFINITION-3-34638,Spring 2021,Undergraduate,Social Science and History,TBD,SSHIS-2000-7 : Black Critical Thought,Rekia Jibrin,Online,Seminar,Tue 9:30-10:55AM,3,18,0,Open,2021-01-25,2021-05-09,,"Black liberation remains a pressing issue today in the United States. The unrest in cities across the country such as in Baltimore, Ferguson, Philadelphia, Oakland etc. underscores persistent social ills in our country that Black people continue to face. This course addresses these grievances within a Black revolutionary tradition that has shaped Black Critical Thought and Black protest. In addition to presenting a history of the ways radical groups and thinkers have grappled with Black freedom and emancipation, we will explore more recent Afropessimist theorizations of Blackness. We will analyze how these theorizations converse with a Black revolutionary tradition of the past that continues to ignite protest movements, and a Black Radical Tradition that theorizes these movements. Importantly, this course offers a broad and comprehensive understanding of Black Critical Thought from a decolonial perspective. As such, this course will discuss “What is Decolonial Thought”? Relatedly, we will address questions of coloniality and decoloniality in a theoretical and world-historical perspective centered on the Black experience. "
COURSE_SECTION_DEFINITION-3-34666,Spring 2021,Undergraduate,Social Science and History,TBD,SSHIS-2000-8 : Theoretical Perspectives in Global Social Movements,Eddie Yuen,Online,Seminar,Tue 6:30-07:55PM,3,18,0,Open,2021-01-25,2021-05-09,,"Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques."
COURSE_SECTION_DEFINITION-3-33462,Fall 2020,Undergraduate,Social Science and History,TBD,SSHIS-2000-8 : Ecosphere: Crisis and Design,Forrest Hartman,Online,Seminar,Tue 7:15-10:15PM,3,18,17,Open,2020-09-02,2020-12-15,,"Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques.Worldwide changes in weather patterns, rising ocean levels, and global warming are currently accelerating environmental as well as political crises all over the world. Overwhelming evidence points to human activity as responsible. How we inhabit this planet then must change if we are to survive. That change must begin practically in the way we design our cities and buildings in response to listening to the pulse of life on earth. Martin Heidegger&#39;s address, &#34;Building Dwelling Thinking,&#34; will serve as a philosophical guide to motivate practical designs for life and for human flourishing through a different way of thinking about what it means for human beings to dwell on earth, not as plunderers but rather as preservers. Field trips to &#34;green&#34; buildings and rooftops in the Bay Area, as well as a wide range of documentary films, will supplement a reader."
COURSE_SECTION_DEFINITION-3-33488,Fall 2020,Undergraduate,Social Science and History,TBD,SSHIS-2000-9 : Colonialism and Gender,Huma Dar,Online,Seminar,Tue 4:00-07:00PM,3,18,17,Open,2020-09-02,2020-12-15,,"This upper division undergraduate course is designed to critically engage with the concept and theory of colonialism and its affiliated concepts, postcolonialism and decolonialism; the gendering, sexualizing, classing, casteing, and racializing that are concurrent to colonialism, both historical and ongoing; the “libidinal configurations” of nations and regions. Using philosophical, ethnographic, historical, theoretical, and literary, artistic &amp; cinematic cultural texts, students will deconstruct and critique the political, cultural and ideological configurations of colonial militarism, and the production of the Other and the “fragile” Self. Topics will include the gendered and libidinal representations and constructions of colonial nations and the colonized Others; imperialism and sexual desire; racialization and colonialism; intersectional analyses of race, gender, sexuality, nation, and coloniality; the relation of fiction and cinema to ideologies of colonial wars.Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques."
COURSE_SECTION_DEFINITION-3-34291,Spring 2021,Undergraduate,Social Science and History,TBD,SSHIS-2120-1 : Cognitive Science,Christopher Cantor,Online,Seminar,Tue 5:00-06:25PM,3,15,1,Open,2021-01-25,2021-05-09,,"A tour of topics in cognitive science - from vision and language to memory, learning and consciousness. The course has a special focus on the relationship between mind and body. Students will learn some of the core underlying concepts of cognitive science, and also practice data collection and analysis. We will study cognitive, social, physiological, perceptual and psycho-physical phenomena, abilities and limitations. These topics will also be explored through how they can be applied in the realm of human-machine interaction."
COURSE_SECTION_DEFINITION-3-33249,Fall 2020,Undergraduate,Social Science and History,TBD,SSHIS-2120-1 : Cognitive Science,Kacey Ballard,Online,Seminar,Mon 4:00-07:00PM,3,15,12,Open,2020-09-02,2020-12-15,,"A tour of topics in cognitive science - from vision and language to memory, learning and consciousness. The course has a special focus on the relationship between mind and body. Students will learn some of the core underlying concepts of cognitive science, and also practice data collection and analysis. We will study cognitive, social, physiological, perceptual and psycho-physical phenomena, abilities and limitations. These topics will also be explored through how they can be applied in the realm of human-machine interaction."
COURSE_SECTION_DEFINITION-3-34292,Spring 2021,Undergraduate,Social Science and History,TBD,SSHIS-2120-2 : Cognitive Science,Christopher Cantor,Online,Seminar,Tue 6:30-07:55PM,3,15,1,Open,2021-01-25,2021-05-09,,"A tour of topics in cognitive science - from vision and language to memory, learning and consciousness. The course has a special focus on the relationship between mind and body. Students will learn some of the core underlying concepts of cognitive science, and also practice data collection and analysis. We will study cognitive, social, physiological, perceptual and psycho-physical phenomena, abilities and limitations. These topics will also be explored through how they can be applied in the realm of human-machine interaction."
COURSE_SECTION_DEFINITION-3-33255,Fall 2020,Undergraduate,Social Science and History,TBD,SSHIS-3000-1 : Digital Cultures,Patricia G. Lange,Online,Seminar,Tue 12:00-03:00PM,3,15,14,Closed,2020-09-02,2020-12-15,,"Digital technologies have shaped the playing field upon which much interaction takes place between humans, and between humans and machines. This course will combine theories of the digital with case studies from different cultural groups to explore how humans and technologies are co-constituted within and across digital platforms of interaction. The course will pay particular attention to tensions and conflicts with regard to race, gender, and disability. It will discuss how the particular characteristics of digital technologies impact human beings in terms of their identities, relationships, memory, privacy, and death. The goal is to become more aware of how the special properties of the &#34;digital&#34; are influencing humanity, and giving rise to what some scholars call the &#34;posthuman.&#34;"
COURSE_SECTION_DEFINITION-3-34294,Spring 2021,Undergraduate,Social Science and History,TBD,SSHIS-3000-2 : Border Phenomena,Jose A Brunner,Online,Seminar,Wed 8:00-09:25AM,3,15,2,Open,2021-01-25,2021-05-09,,"Border Phenomena analyzes the colonial legacy behind border demarcations and the effects of wall fortifications upon our environment. The course operates as a research laboratory where students familiarize themselves with the social, political and economic dynamics at the U.S.- Mexican border through the works of writers, artists, architects and activists (e.g. Gloria Anzaldua, Teddy Cruz, Marcos Ramirez ERRE, Fiamma Montezemolo and Ana Teresa Fernandez). Students contextualize these dynamics within the emerging trend of physical and psychological divides occurring across the globe, including Israel and the Occupied Palestinian Territories and the European Union. The course critically analyzes governments overreliance on fortification walls to address economic and humanitarian crises. This approach often leads to disastrous social and ecological impacts as evidenced by the division of longstanding communities and the interruption of native flora/fauna. We also look at the value placed on natural resources within borderlands, whether it be through acts of conservation or extraction. A special focus is dedicated to understanding how local populations uphold ancestral connections with their land through the practice of indigenous stewardship, self-determination and radical organization to combat corporate interests.Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques."
COURSE_SECTION_DEFINITION-3-33259,Fall 2020,Undergraduate,Social Science and History,TBD,SSHIS-3000-3 : Revolutions,Amy Sims,Online,Seminar,Mon 12:00-03:00PM,3,15,13,Open,2020-09-02,2020-12-15,,"Social Science and History (SSHIS) courses develop students&#39; critical thinking skills through the study of history and the social sciences (e.g. sociology, psychology, economics, political science, anthropology, geography), as well as through contemporary interdisciplines that draw heavily on these fields (e.g. feminist and queer studies, media studies, urban studies, ethnic studies). Subject matter in these courses contributes to students&#39; cultural literacy while instructional materials and classroom assignments introduce basic research problems and techniques.Revolution, Resistance, Rebellion, Reform! All are paths taken to demonstrate opposition to existing conditions, but revolution is the collective action that aims at the most drastic change. Originally an astronomical term, what does revolution currently mean? What are the motivations for revolutionary political change? What role do ideas and ideology play? What transforms individual anger into revolutionary process? How is it sustained against counter-mobilizing forces? Why do people risk their lives to participate in revolution? What is the measure of a successful revolution? Why do some succeed and others fail? Are revolutions necessarily violent or can there be nonviolent revolutions? In this course, we will begin by examining the classic examples of the American, French, Russian, and Chinese Revolutions (the models that have inspired other revolutions), as well as the Haitian Revolution (the most successful slave revolution). We then move on to consider some major contemporary revolutions in non-western societies. Are their essential features similar or unique? We will analyze theories about causes, events, outcomes and processes. Are there factors and theories that consistently and adequately explain revolutions?"
COURSE_SECTION_DEFINITION-3-34295,Spring 2021,Undergraduate,Social Science and History,TBD,SSHIS-3000-3 : Landscapes of Consumption,Ann Skartvedt,Online,Seminar,Wed 5:00-06:25PM,3,15,0,Open,2021-01-25,2021-05-09,,"The shape of modern society has been significantly determined by the rise of a mass consumption economy in the industrial age. In addition to recreating social life and economic systems, consumerism has dictated metropolitan development patterns and has reshaped global geography through its impacts on international trade and the natural environment. At the same time that the consumption economy has been instrumental to creating new landscapes – both spatial and cultural, it has also reinforced old patterns of social inequity and injustice. This class will investigate the development of our consumer society and explore the ethics of consumption by looking at how various consumer spaces and sectors reflect attitudes about gender, class and race while also paying attention to the environmental impacts of mass consumption. The class will be structured in three units: Unit 1 will trace the rise of consumer society in the United States. Unit 2 will examine the impacts of the globalization of consumer goods. Unit 3 will give students an opportunity to explore their own interests through a research project that will be shared with the class."
